歌曲id,歌曲频率,歌曲名字,歌手id
480579330,17.0,WeChat,1120063
536623942,8.0,5:30 AM,12002201
480579336,27.0,Yahh,12002201
1294899058,7.0,Disrespectin,15022053
480575341,17.0,Why Not,12002201
486447838,28.0,MONEY BAG,12288442
480579332,34.0,Franklin,12002201
536096206,8.0,Rich,12002201
534542319,8.0,Chanel,12002201
480575343,23.0,Aston Martin,825057
486739494,16.0,人民南路(BONUS TRACK),12288442
480579335,16.0,Ding Mogu,12002201
505451498,22.0,一百种热爱 (Higher Brothers Remix),12002201
480575342,16.0,Don't Kill My Dab,12002201
480579333,16.0,Mine,12002201
420386017,10.0,Okay Remix(MA$IWEI)[Prod. Sonny Digital],12002201
420386010,10.0,Higher Brothers Intro[Prod.MA$IWEI],12002201
420386026,13.0,小弟娃(MA$IWEI&amp;PS￥.P)[Prod. By IGNORVNCE],12002201
420386022,10.0,中华小当家Interlude,12002201
571338491,18.0,***** Don't Kill My Dab (CLEAN),12002201
420386028,10.0,谢谢Outro[Prod.MA$IWEI],12002201
509753804,18.0,我的新衣,1038099
511229034,211.0,Life's a struggle,1038099
520459383,16.0,New World,1038099
1307615585,4.0,4,1038099
529902688,48.0,说唱大帝,12124013
444269464,781.0,Always On The Road,1203015
1321424740,11.0,管你锤子事 (Feat.VaVa),847107
520277151,20.0,镜像,9203
525241796,21.0,New world,1038099
525239760,21.0,One,1038099
495220221,18.0,EGO,1038099
447079183,14.0,Always on the Road,3526
511229035,208.0,让 (feat. Evis Wy),1038099
530995672,12.0,Five Plus Girls,1038099
525241797,23.0,找朋友,1038099
458257146,25.0,王者英雄说唱-荆轲 【王者荣耀】,12063193
511229032,212.0,Get It On The Floor,1038099
1317145252,6.0,Rainbow (Live),1038099
1302132205,36.0,My New Swag,1038099
511229028,208.0,U Should Know My Name (Intro),1038099
536701968,17.0,People On The Move,1038099
511229038,205.0,On My Way (Outro),1038099
515454190,14.0,型由我定,1038099
504685070,12.0,300环之歌,1038099
511229037,200.0,Back In My Zone,1038099
525239758,23.0,Jump out of the window,1038099
511229029,218.0,Ego (feat. Blow Fever &amp; Lexie),1038099
511229033,210.0,Happy Everyday,1038099
527235892,30.0,选我（Evis Wy x Q.luv x VaVa),187624
515453445,14.0,Kill Cover ,1038099
508299831,10.0,Out Back (Vava Remix),12774155
543329373,13.0,选我 伴奏（VaVa版）,187624
569777689,16.0,"I Get It Punchline (feat. Kool Klever, Vava &amp; Francis)",13178964
533403196,12.0,Batamuriza,1038099
563127725,8.0,Neptuno,155072
563127717,8.0,Cidade Maravilhosa,155072
563128258,8.0,Arrasta A Sandália,155072
563128261,8.0,Colher de Chá,155072
563128263,8.0,Pé de Chumbo,155072
563128257,8.0,Amigo Velho,155072
563127718,8.0,Jogaginho,155072
563127720,8.0,Gosto Que Me Enrosco,155072
563128259,8.0,Trombone Travesso,155072
563128264,8.0,Pau No Burro,155072
563127722,8.0,Se Acaso Vocâ Chegasse,155072
563127724,8.0,Ginga de Gafieria,155072
31445772,152.0,理想三旬,1058228
4237554,7.0,Puff (The Magic Dragon),98546
30569536,6.0,Blank Space Style (feat. Devin Dawson),1050119
28592013,23.0,Slippin',938031
5133273,141.0,Yellow,60922
5042924,50.0,"Flightless Bird, American Mouth",178125
567145055,141.0,When You're Ready,956238
26492802,43.0,Can't Complain,41943
4220378,16.0,Honest Songs,97907
5046367,47.0,Way Back Into Love (Demo),34911
490595927,21.0,不用去猜,784257
1325711347,8.0,喜新恋旧,784257
534542490,8.0,奴隶,784257
31260611,12.0,信仰,784257
1325896303,7.0,My Man,784257
520459701,23.0,想把你留在这里,1204010
1325898283,8.0,28,784257
1325711344,5.0,连锁反应,784257
419374860,23.0,住你耳朵里,784257
530986052,33.0,返老还童,3066
501220106,37.0,Almost Home,1079074
436667978,67.0,慢慢来,784257
1325711349,5.0,子弹口水,784257
1325896295,5.0,迷宫Intro,784257
491065931,30.0,甜葡萄 红眼睛,784257
1325896427,6.0,喽啰,784257
1325896298,5.0,How To Lie,784257
1325896319,5.0,泛滥,784257
501220404,8.0,你看得见,784257
1325896320,5.0,迷宫Outro,784257
449818593,22.0,Okay,784257
31134264,855.0,My City 南京,784257
449824583,12.0,物女金,784257
419373878,24.0,开门见山,784257
449818601,19.0,Fantasy,784257
26562526,10.0,Yes Day,784257
31260615,13.0,睡前老报纸[Bonus track],784257
507795186,25.0,Know My Style（Peach K Remix featuring Jony J）,31055
31260603,13.0,My City(feat.顾杰),784257
449818591,24.0,Intro,784257
439665556,14.0,Team Work,784257
449818596,27.0,So.Far.So.Good,784257
482724567,16.0,Big Things Start Small,784257
419373881,14.0,无业游民,784257
29740024,6.0,改变,784257
26577093,671.0,众人皆醉我独醒,784257
31260610,12.0,时光列车,784257
31861477,15.0,忙先生,784257
31260606,14.0,我与自己(feat.讲者),784257
31260607,12.0,安格拉夏,784257
26577095,669.0,口袋里的秘密,784257
31260595,15.0,J Hood,784257
31260613,12.0,What'll U Do[Bonus track],784257
31260605,12.0,记忆碎片,784257
449818599,6.0,Skit,784257
31260600,12.0,Come Here RMB,784257
4153366,108.0,Numb,95439
4153632,27.0,In The End,95439
460043748,85.0,Battle Symphony,95439
16686610,48.0,New Divide,95439
2417029,13.0,Numb Encore,53243
4153386,25.0,Faint,95439
16686600,22.0,Leave Out All The Rest (Single Version),95439
460043750,92.0,Heavy,95439
5045762,104.0,What I've Done,95439
460043746,92.0,Good Goodbye,95439
460043753,74.0,One More Light,95439
16686618,22.0,Iridescent,95439
4153490,19.0,Somewhere I Belong,95439
4153184,18.0,Numb / Encore,95439
4151867,53.0,Roads Untraveled,95439
4151845,54.0,Burn It Down,95439
460043749,67.0,Invisible,95439
4153676,17.0,Crawling,95439
4153527,12.0,My December,95439
460043754,69.0,Sharp Edges,95439
460043747,74.0,Talking to Myself,95439
4151839,51.0,Lost In The Echo,95439
460043745,66.0,Nobody Can Save Me,95439
28837239,16.0,Bleed It Out,95439
4153285,14.0,Breaking The Habit,95439
4152702,14.0,Given Up,95439
27867878,22.0,A Light That Never Comes (Linkin Park &amp; Steve Aoki),95439
27588920,15.0,A LIGHT THAT NEVER COMES,95439
4151842,50.0,In My Remains,95439
16686624,21.0,Waiting For The End,95439
16686427,22.0,The Messenger,95439
16686604,12.0,Burning In The Skies,95439
460043751,68.0,Sorry for Now,95439
4152078,9.0,Rolling In The Deep (Live),95439
16686590,24.0,Lying From You,95439
4151883,53.0,Powerless,95439
4151858,51.0,Castle Of Glass,95439
4151853,52.0,I'll Be Gone,95439
16686426,31.0,The Catalyst,95439
16686390,27.0,Shadow of the Day,95439
4151871,50.0,Skin To Bone,95439
16686531,40.0,One Step Closer,95439
4153654,18.0,Papercut,95439
16686394,21.0,Valentine's Day,95439
460043752,66.0,Halfway Right,95439
28755565,21.0,Final Masquerade,95439
504487160,12.0,Darker Than the Light That Never Bleeds (Chester Forever Steve Aoki Remix),95439
16686594,24.0,Figure.09,95439
16686588,25.0,Don't Stay,95439
2788529,25.0,Loving Strangers,61082
1375868212,-10000.0,清平乐,15022168
212233,-10000.0,千千阙歌,7225
316429,-10000.0,处处吻,10204
229285,-10000.0,漫步人生路,7570
115162,-10000.0,月半小夜曲,3699
188204,-10000.0,沉默是金,6457
31789216,-10000.0,采薇,1071044
1842728629,-10000.0,如果呢,29051613
1419346842,-10000.0,象王行 (特别版),13080288
346576,-10000.0,光辉岁月,11127
1844681125,-10000.0,入阵曲,14588567
346075,-10000.0,真的爱你,11127
152392,-10000.0,讲不出再见,5205
115502,-10000.0,红日,3699
65766,-10000.0,富士山下,2116
1436727001,-10000.0,兰陵王入阵曲,12228166
25638340,-10000.0,此生不换,12604
27580602,-10000.0,霓裳羽衣,187644
1382367245,-10000.0,慕夏,30285885
1342326579,-10000.0,醉太平,10600
471404038,-10000.0,书简,1071044
186436,-10000.0,玻璃之情,6457
1817110688,-10000.0,戏春令,15022168
536624390,-10000.0,水龙吟,13080288
1342327438,-10000.0,九州同,31357919
1468270651,-10000.0,天使的翅膀,31165848
1498342159,-10000.0,我很好（正式版）,31165848
1331805930,-10000.0,盛世遗红,12174521
1814080666,-10000.0,望,1030001
1818082272,-10000.0,分你一半,34601288
1444797370,-10000.0,短歌行,32286938
570340213,-10000.0,极恶都市,12383009
1440318353,-10000.0,长安决,5538
1403633007,-10000.0,長安十二時辰,14791
1371046568,-10000.0,不喜欢下雨天,32097566
1428936670,5.0,Human,831381
1443079222,17.0,Lonely Night (Live),34963172
1443079316,21.0,좋은사람 있으면 소개시켜줘 (Live),34963172
1443081119,20.0,아로하 (Live),34963172
1443081146,17.0,Canon in D (Live),34963172
1443081158,18.0,밤이 깊었네 (Live),34963172
1443079419,18.0,시청 앞 지하철 역에서 (Live),34963172
1443079453,18.0,넌 언제나 (Live),34963172
1446294938,12.0,내 눈물모아 (Live),34963172
1446773737,14.0,어쩌다 마주친 그대 (Live),34963172
1448468015,15.0,화려하지 않은 고백 (Live),34963172
1450024892,13.0,사랑하게 될 줄 알았어 (Live),34963172
1451661542,16.0,"너에게 난, 나에게 넌 (Live)",34963172
1816711429,2.0,화려하지 않은 고백 (Live),123592
22834494,23.0,내가 너의 곁에 잠시 살았다는 걸,123855
26125520,25.0,내가 너의 곁에 잠시 살았다는 걸 (Unplugged Ver.),123855
5388845,12.0,너에게 난 나에게 넌,127488
1462875655,2.0,"너에게난, 나에게넌(Me to You, You to Me)（翻自 미도와 파라솔）",34447312
481945062,7.0,사노라면,21138
5327001,4.0,사랑하게 될 줄 알았어,124606
1482859409,3.0,사랑하게 될 줄 알았어 (Cover),174005
1482929447,3.0,사랑하게 될 줄 알았어 (Cover),789120
1490698868,5.0,사랑하게 될 줄 알았어 (Cover),1017087
1496352343,2.0,사랑하게 될 줄 알았어 (Cover),31100194
417833190,18.0,너만을 느끼며,716004
1344857844,8.0,All Right,31453876
1344857851,9.0,Let's Go On A Trip (Feat. 성진) (Inst.),28695537
5380013,70.0,응급실,126961
25954835,15.0,L'Estro Armonico No. 6 in A Minor:I. Allegro,86032
5393178,7.0,어쩌다 마주친 그대,127607
1351794420,5.0,바람이 부네요,124482
402073226,4.0,내 눈물모아,11995046
1445131891,4.0,내 눈물 모아（积攒我的眼泪)(With My Tears)《机智的医生生活》OST Part.8（翻自 丁辉人）,12236017
1485411535,4.0,내 눈물 모아 (With My Tears)（积攒我的眼泪）,12200404
522952544,6.0,개구리 왕눈이(TV 만화 주제가),21138
26102508,8.0,넌 언제나,711402
1374287809,4.0,걱정말아요 그대(你不要担心)（翻自 李笛） ,13612605
424474256,5.0,시청 앞 지하철 역에서,126606
26121553,6.0,시청 앞 지하철 역에서,126606
504753139,15.0,그대 고운 내 사랑,21138
503146002,14.0,그대 고운 내 사랑,21138
1447921596,3.0,밤이 깊었네 Oh! What a Shiny Night,126490
26528297,25.0,화려하지 않은 고백,124107
5294972,14.0,너의 뒤에서,123310
105682,58.0,Canon Rock,1047085
26908739,7.0,Variations On The Canon By Pachelbel,33844
503207330,23.0,너의 뒤에서 (Live),1087224
492857516,13.0,致爱丽丝（Cover 贝多芬）,12350470
512497245,14.0,To Heaven (조성모),12776147
484056031,8.0,DEEP BLUE EYES (PROD. BY 振永),12462140
417250739,5.0,여름아 부탁해,711091
478507889,57.0,卡农（经典钢琴版）,12308485
22842627,18.0,One Summer Drive,126857
1300353852,3.0,One Summer Drive,28721691
22834465,10.0,좋은 사람,711192
862098176,6.0,혜화동,27695317
5378548,19.0,아로하,126857
1436293732,2.0,아로하 (Aloha)（翻自 曹政奭） ,12078171
1435127812,6.0,아로하 (Aloha) - 机智的医生生活 OST Part 3,15196423
1439459617,3.0,아로하 (Aloha)《机智的医生生活》OST（翻自 曹政奭）,12236017
1458984979,3.0,Aloha (아로하)（翻自 曹政奭）,13612605
5389127,8.0,좋은 사람 있으면 소개시켜줘,127504
1435159046,3.0,有不错的人就介绍下吧（Introduce me a good person）《机智的医生生活》OST（翻自 Joy） ,12094290
1435159214,3.0,有不错的人就介绍下吧（纯人声.Ver）《机智的医生生活》OST（翻自 Joy） ,12094290
1433528688,3.0,Introduce me a good person - 机智的医生生活 OST（翻自 JOY） ,30544448
1433592160,3.0,Introduce me a good person-机智的医生生活OST（翻自 JOY） ,12037265
1433855947,5.0,Introduce me a good person(机智的医生生活OST)（翻自 JOY） ,33850053
1437285487,3.0,좋은 사람 있으면 소개시켜줘 (有不错的人就介绍下吧)（翻自 Joy） ,12078171
1438269160,5.0,有不错的人就介绍下吧（Introduce me a good person）《机智的医生生活》OST（翻自 JOY）,12236017
1435114739,4.0,좋은 사람 있으면 소개시켜줘 (有不错的人就介绍下吧) - 机智的医生生活 OST Part 2,15196423
1452448737,3.0,좋은 사람 있으면 소개시켜줘(Introduce me a good person)（翻自 조이）,33097797
22838857,8.0,Lonely Night,126752
1435085385,4.0,Lonely Night - 机智的医生生活 OST Part 1,15196423
1436293676,5.0,Lonely Night,12078171
488785837,10.0,City Swing,0
1414170374,3.0,Start Again,13505905
38014919,3.0,Mary Louise,1192075
5411772,11.0,하여가,128081
434974631,37.0,Candy,791553
438456504,8.0,연애 좀 할까,954248
34228479,7.0,Gimme a Chocolate,791146
1431268606,4.0,一整天,123592
414979118,25.0,널 사랑하지 않아,127958
1325966594,5.0,자유롭게,1015640
26115278,7.0,간식송,127019
509728808,62.0,그림자,1081865
5351504,9.0,시시콜콜한 이야기,125629
1378025121,10.0,오늘의 나쁜 나를 다 잊어줘,28391328
486188309,19.0,소나기,963562
1466065821,8.0,Sho Nuff,15011419
1473526688,3.0,모든 것을 너에게,124542
1475273802,3.0,하루하루,124542
1453346715,4.0,우리,12108736
461864906,17.0,Cruz,1047400
492834095,74.0,Good2me,12121263
1448283124,6.0,DON’T KNOW,12535682
1454994601,2.0,Favorite,1046438
29848057,8.0,HAPPEN ENDING [JAPANESE MIX],126682
500324090,14.0,한숨 (Live),181009
461864907,14.0,X,1047400
1464806133,3.0,Rose (Busking Ver.),181009
1464471475,4.0,Señorita (Busking Ver.),776875
1464457758,3.0,"1,2,3,4 (Busking Ver.)",181009
450222560,40.0,처럼,1021274
531777564,13.0,Golden Slumbers,181009
500325092,14.0,Come back home (Live),181009
1464809474,4.0,Rolling In The Deep (Busking Ver.),1038327
34040281,327.0,Let It Go (现场版),181009
1464806305,4.0,한숨 (Busking Ver.),181009
1464467464,3.0,하늘을 달리다 (Busking Ver.),1032036
34040278,325.0,Love The Way You Lie (现场版),181009
1464497624,2.0,넌 내게 반했어 (Busking Ver.),125629
1464467946,2.0,Sway (Busking Ver.),1032036
539032574,7.0,Golden Slumbers (이하이 Ver.),181009
500324084,14.0,Dangerous Woman (Live),181009
1464808633,3.0,여행을 떠나요 (Busking Ver.),125629
1464803935,4.0,신청곡 (Busking Ver.),125629
1464490649,4.0,Skyfall (Busking Ver.),181009
500325094,14.0,밤이면 밤마다 (Live),127301
1464490482,3.0,Sunny (Busking Ver.),1032036
1464489552,3.0,달리기 (Busking Ver.),1032036
1464471344,3.0,Can't Take My Eyes Off You (Busking Ver.),181009
1464471104,3.0,Hey Hey Hey (Busking Ver.),1032036
1465993805,2.0,맘 편히 (Comfortable) (Live),181009
1465993814,2.0,몸매 (MOMMAE) (Live),181009
1465993818,4.0,Miro (Live),181009
1465995430,2.0,Lonely night (Live),181009
1465995438,3.0,지나쳐 (Live),181009
1465995441,2.0,HOLO (Live),181009
1436941364,4.0,KnoCK,1047400
1436940462,4.0,꽃 (flower),1047400
1436940463,3.0,Xii,1047400
1436941365,3.0,O,1047400
1436941366,4.0,Woode,1047400
1436940464,4.0,F(ucked up) ,1047400
1436940465,3.0,Set me Free,1047400
1436940466,4.0,JOKE! ,1047400
1436940467,3.0,Get Out,1047400
1436941367,3.0,Rollin,1047400
1436941368,3.0,Let u in,1047400
1436941369,3.0,Dirt in my HEAD ,1047400
1436940468,4.0,Bronco,1047400
1436940469,3.0,춤,1047400
1436940470,3.0,PEOPLE,1047400
1436940471,4.0,(Bonus track) 01 No more fire,1047400
1434057836,4.0,Digital Lover (GRAY ver.),123616
1342528773,6.0,SWERVE (Prod. by 0channel),12108736
1342528775,6.0,homesickness (Prod. by 0channel),12108736
430043430,18.0,EUNG FREESTYLE,12108736
1342528772,9.0,Winter Blossom (Prod. by 0channel),12108736
1378234143,4.0,23,12108736
515269555,13.0,Cloud,12774871
1402883067,5.0,낙서 (Prod. by WOOGIE),12108736
436355699,4.0,Birthday,12108736
521558152,9.0,Piss On Me,12903188
436355695,4.0,Null (Black),12108736
1342552170,10.0,Blue Hawaii (Prod. by 0channel),12108736
469073748,4.0,Detox,12108736
469073804,13.0,True,12108736
574931817,5.0,Piss On Me,12903188
470736274,10.0,Bubble Gum,12239015
431610500,7.0,GOD BLESS,12121368
1341206575,9.0,"Absinthe (Prod. by 0channel, 2xxx!)",12108736
1342528774,6.0,"Absinthe (Prod. by 0channel, 2xxx!)",12108736
541422095,17.0,뭐랬어,677005
521558154,9.0,Dawn,12903188
436355687,5.0,donotlistenifyoudontwant,12108736
1383691193,4.0,Trust (Prod. Holymoley!),28102242
425684685,24.0,For you,1169022
436355686,5.0,Null,12108736
482999867,16.0,Pills,12086160
1398417102,3.0,일기,27889576
1342552172,6.0,faded (skit) (Prod. by 0channel),12108736
1355167289,5.0,Recognize (B-BOMB Solo),1060066
436346880,5.0,Pretty Boy Fly,12108736
563840554,5.0,RAINBOW CAR,12535682
574931819,4.0,Dawn,12903188
441107298,20.0,Too Many Bottles,1025125
1355916708,7.0,지금이 아니면,12457118
1356119591,3.0,Too Late,1047400
865460514,273.0,돈 ,11975059
865460510,275.0,붉은 융단,11975059
1329719184,8.0,DUCK FACE,12311076
1313113337,22.0,서울재즈,12108074
1312889463,15.0,일교차 (Love Degrees),832326
1312889460,15.0,ONE PLUS ONE (원플러스원) ,832326
862102465,17.0,RUN ,1032432
546715780,10.0,여기에,13643124
36505049,13.0,P.A.P.E.R,124586
506217368,22.0,Shape of You（Cover Ed Sheeran）,12452903
510091026,11.0,맛 좋은 튀김,12452903
506092643,162.0,My Star,1053001
491699354,13.0,OOH WEE (feat. ELO),123266
484311700,21.0,말하자면,124016
451126019,22.0,돈,11975059
26108919,14.0,9.0,123416
449818261,5.0,Worth It,12108736
401250747,20.0,졸업반,1192005
445703295,3.0,Midnight Chill Mixed by DJ Wegun,123439
444269118,6.0,Limousine Remix (destiny),832284
436487108,41.0,Double Dip,92526
26087373,7.0,S.O.M.G,124472
1212283,4.0,I Still,30977
429210719,22.0,On My Way,124713
407450704,6.0,I Got The Style,12011197
35707921,159.0,Sweet Talkin' Woman (Album Version),1049484
35707898,157.0,Hold on Tight,32700
35708901,54.0,Livin' Thing,1049484
5329392,13.0,Tear Me Down(prod by Loptimist),124684
32719422,2.0,Blue Horizon,1084205
422977111,29.0,Higher,1192123
28938522,7.0,Baby oh baby,832284
420513147,23.0,Angel,1180172
5317451,9.0,The Triumph,124170
26316460,16.0,못 이겨,124713
28009499,7.0,Good Vibes Only,123416
399353172,20.0,이제는 떳떳하다,11975059
5325794,8.0,요지경,124537
27526119,8.0,"Love, Life, Rap",124491
34899144,4.0,Let Em Know,832284
29750552,4.0,Jam ,124080
28718341,29.0,오늘은 아니야,123374
28285013,41.0,이겨낼거야 2,124713
28009509,7.0,No More (G-Mix),123416
26316466,10.0,Confessions (Feat. Elo),124713
32619346,475.0,우연히 봄 (Acoustic ver.),124303
36509295,3.0,Seoul State Of Mind,123490
27829041,7.0,Love Is You (feat. Loco),711364
27733023,6.0,Grand Finale (Lish Mix),123246
35729327,12.0,So Young (될 대로 되라고 해 Remix),1079065
